Kaufoption {f} für Grundstücke;option to buy freehold;noun;;
Kaufoption {f};option to buy;noun;;
Kaufoption {f};option to purchase;noun;;
Kaufoption {f};purchase option;noun;;
Kauforder {f};buying order;noun;;
Kauforgie {f};spending spree;noun;;
Kauforgie {f} [ugs.];(spending) splurge [coll.];noun;;
Kaufort {m};place of purchase;noun;;
Kaufpflicht {f};obligation to purchase;noun;;
Kaufpflicht {f};purchase obligation;noun;;
Kaufplan {m};buying intent;noun;;
Kaufplan {m} [Markt-/ Konsumforschung];buying intention;noun;;
Kaufposition {f};long;noun;;
Kaufpotential {n};purchasing potential;noun;;
Kaufpotenzial {n} eines Unternehmens;purchasing power of a company;noun;;
Kaufpreis-Absicherung {f};long hedge;noun;;
Kaufpreisbelegung {f};proof of purchase price;noun;;
Kaufpreissammlung {f};data on purchasing prices;noun;;
Kaufpreisstundungen {pl};seller's notes;noun;;
Kaufpreis {m};buying price;noun;;
Kaufpreis {m};purchase price;noun;;
Kaufpreis {m};purchasing price;noun;;
Kaufprämie {f};buyer's premium;noun;;
Kaufprüfung {f};due diligence;noun;;
Kaufpublikum {n} [selten] [Käuferschaft];buying public;noun;;
Kaufpublikum {n} [selten] [Käuferschaft];customers {pl};noun;;
Kaufrausch {m};buying frenzy;noun;;
Kaufrausch {m};frantic urge to spend;noun;;
Kaufrausch {m};shopping binge;noun;;
Kaufrausch {m};shopping fever;noun;;
Kaufrausch {m};shopping frenzy;noun;;
Kaufrausch {m};spending binge;noun;;
Kaufrausch {m};spending spree;noun;;
Kaufrecht {n};sale of goods law;noun;;
Kaufreue {f};buyer's remorse;noun;;
Kaufrücktritt {m};avoidance of a sale;noun;;
Kaufsignal {n};buy signal;noun;;
Kaufstimmung {f};buying mood;noun;;
Kaufstraßen {pl};shopping streets;noun;;
Kaufstraße {f};shopping street;noun;;
Kaufsucht {f};purchase addiction;noun;;
Kaufsucht {f};shopaholism;noun;;
Kaufsucht {f};shopping addiction;noun;;
Kaufsumme {f};purchase money;noun;;
kaufsüchtig sein;to be a compulsive shopper;verb;;
kaufsüchtig sein;to be addicted to shopping;verb;;
kaufsüchtig sein;to be a shopaholic;verb;;
Kaufteil {n};purchased part;noun;;
Kaufunlust {f};consumer resistance;noun;;
Kaufunlust {f};disinclination to buy;noun;;
Kaufunlust {f};sales resistance;noun;;
Kaufurche {f};occlusal fossa;noun;;
Kaufurkunde {f};bill of sale;noun;;
Kaufvereinbarung {f};purchase agreement;noun;;
Kaufverhalten {n};buying behavior [Am.];noun;;
Kaufverhalten {n};buying behaviour [Br.];noun;;
Kaufverhalten {n};purchasing behavior [Am.];noun;;
Kaufverhalten {n};purchasing behaviour [Br.];noun;;
Kaufverpflichtung {f};obligation to buy;noun;;
Kaufvertrag {m};agreement for sale;noun;;
Kaufvertrag {m};agreement to sell;noun;;
Kaufvertrag {m};bargain and sale;noun;;
Kaufvertrag {m};bill of sale <b/s>;noun;;
Kaufvertrag {m};contract of purchase;noun;;
Kaufvertrag {m};contract of sale;noun;;
Kaufvertrag {m};contract to sell;noun;;
Kaufvertrag {m};deed of purchase;noun;;
Kaufvertrag {m};deed of sale;noun;;
Kaufvertrag {m} ohne Eigentumsvorbehalt;absolute sale;noun;;
Kaufvertrag {m};purchase agreement;noun;;
Kaufvertrag {m};purchase contract;noun;;
Kaufvertrag {m};purchasing agreement;noun;;
Kaufvertrag {m};sale contract;noun;;
Kaufvertrag {m};sales agreement;noun;;
Kaufvertrag {m};sales contract;noun;;
Kaufvertrag {m};undertaking to purchase;noun;;
Kaufvertrag {m} unter Eigentumsvorbehalt;conditional sales agreement;noun;;
Kaufvertrag {m} [der Prozess, nicht das Dokument];act of sale;noun;;
Kaufverträge {pl};contracts of purchase;noun;;
Kaufvorgang {m};buying process;noun;;
Kaufvorvertrag {m};preliminary purchase agreement;noun;;
Kaufwahn {m};compulsive desire to shop;noun;;
Kaufwert {m};purchase value;noun;;
kaufwillig sein;to be inclined to buy;verb;;
Kaufwunsch {m};buying desire;noun;;
Kaufwunsch {m};desire to buy;noun;;
Kaufzurückhaltung {f};consumer reticence;noun;;
Kaufzusage {f};commitment to buy;noun;;
Kaufzusage {f};undertaking to buy;noun;;
Kaufzwang {m};obligation to buy;noun;;
Kaufzwang {m};pressure to buy;noun;;
Kaufzwang {m} [psychische Störung];Sushma syndrome [coll.] [oniomania];noun;;
Kauf {m} auf Besicht [schweiz.] [geh. bzw. veraltet außerhalb der Schweiz];purchase on approval;noun;;
Kauf {m} auf Probe;approval sale;noun;;
Kauf {m} auf Probe;purchase on approval;noun;;
Kauf {m} auf Probe;sale on approval;noun;;
Kauf {m} auf Probe;sale on trial;noun;;
Kauf {m} auf Raten;hire-purchase;noun;;
Kauf {m} auf Raten;hire purchase;noun;;
Kauf {m} auf Rechnung;purchase on account;noun;;
Kauf {m};bargain;noun;;
Kauf {m};buying;noun;;
Kauf {m} einer erhofften Sache;emptio rei speratae;noun;;
Kauf {m} mit allen Fehlern;sale with all faults;noun;;
Kauf {m} mit Fremdfinanzierung;purchase using outside resources;noun;;
Kauf {m} mit Mischfinanzierung;purchase using mixed financing;noun;;
Kauf {m} mit Rückgaberecht;sale or return;noun;;
Kauf {m} mit Umtauschrecht;sale on exchange;noun;;
Kauf {m} passend zu Verkauf;matched order;noun;;
Kauf {m} unter Vorbehalt;qualified purchase;noun;;
Kauf {m} unverpackter Ware;bulk purchase;noun;;
Kauf {m} von Bulkware;purchase in bulk;noun;;
Kauf {m} von Forderungen;factoring;noun;;
Kauf {m} von Immobilien;purchase of real estate;noun;;
Kauf {m} von Roh- und Hilfsstoffen;purchase of materials;noun;;
Kauf {m} von Wirtschaftsgütern;asset acquisition;noun;;
Kauf {m} von Wirtschaftsgütern;asset deal;noun;;
Kauf {m} von Wirtschaftsgütern;asset purchase;noun;;
Kauf {m} von Wirtschaftsgütern;purchase of assets;noun;;
Kauf {m} zum niedrigsten Preis;purchase at the lowest price;noun;;
Kauf {m} [Vorgang];purchasing;noun;;
Kauf {m} [Ware];purchase;noun;;
Kaugegenstand {m} [für Hunde];chew toy [Am.] [for dogs];noun;;
Kaugeräusche {pl};chewing sounds;noun;;
Kaugeräusche {pl};sound of chewing;noun;;
Kaugeräusch {n};chewing sound;noun;;
Kaugummiautomat {m};gumball machine;noun;;
Kaugummibaum {m};sapodilla [Manilkara zapota];noun;;
Kaugummiblase {f};gum bubble;noun;;
Kaugummifleck {m};gumspot;noun;;
Kaugummi kauend;gum-smacking;adj;;
Kaugummi kauen;to chew gum;verb;;
Kaugummikugeln {pl};gumballs;noun;;
Kaugummikugel {f};gumball;noun;;
Kaugummistreifen {m};stick of gum;noun;;
Kaugummitastatur {f} [ugs.] [fig.];chiclet keyboard [coll.] [fig.];noun;;
Kaugummi {m} {n};bubble gum;noun;;
Kaugummi {m} {n};chewing gum;noun;;
Kaugummi {m} {n};gum [coll.] [chewing gum];noun;;
Kauhölzchen {n};chewing stick;noun;;
Kauhölzchen {pl};chewing sticks;noun;;
Kaukasierin {f};Caucasian [female];noun;;
Kaukasierin {f};caucasoid [female];noun;;
Kaukasier {m};Caucasian;noun;;
Kaukasier {m};caucasoid;noun;;
Kaukasier {pl};Caucasians;noun;;
Kaukasier {pl} [Rasse];caucasoids;noun;;
Kaukasiologie {f};Caucasian studies {pl};noun;;
Kaukasisch-Armenien {n};Eastern Armenia;noun;;
kaukasisch;Caucasian;adj;;
Kaukasische Bachspitzmaus {f};Transcaucasian water shrew [Neomys teres, syn.: Neomys schelkovnikovi];noun;;
Kaukasische Birkenmaus {f};Caucasian birch mouse [Sicista caucasica];noun;;
Kaukasische Birke {f};Caucasian birch [Betula medwediewii];noun;;
Kaukasische Flügelnuss {f};Caucasian wingnut [Pterocarya fraxinifolia];noun;;
Kaukasische Gänsekresse {f};garden arabis [Arabis caucasica];noun;;
Kaukasische Gänsekresse {f};madwort [Arabis caucasica];noun;;
Kaukasische Gänsekresse {f};snow-in-summer [Arabis caucasica] [rockcress];noun;;
Kaukasische Insektenblume {f};(garden) pyrethrum [Chrysanthemum coccineum, syn.: Tanacetum coccineum, Pyrethrum roseum, P. carneum];noun;;
Kaukasische Insektenblume {f};Caucasian insect powder plant [Chrysanthemum coccineum, syn.: Tanacetum coccineum, Pyrethrum roseum, P. carneum];noun;;
Kaukasische Insektenblume {f};painted daisy [Chrysanthemum coccineum, syn.: Tanacetum coccineum, Pyrethrum roseum, P. carneum];noun;;
Kaukasische Insektenblume {f};Persian chrysanthemum [Chrysanthemum coccineum, syn.: Tanacetum coccineum, Pyrethrum roseum, P. carneum];noun;;
Kaukasische Insektenblume {f};Persian daisy [Chrysanthemum coccineum, syn.: Tanacetum coccineum, Pyrethrum roseum, P. carneum];noun;;
Kaukasische Insektenblume {f};Persian insect flower [Chrysanthemum coccineum, syn.: Tanacetum coccineum, Pyrethrum roseum, P. carneum];noun;;
Kaukasische Insektenblume {f};Persian pellitory [Chrysanthemum coccineum, syn.: Tanacetum coccineum, Pyrethrum roseum, P. carneum];noun;;
Kaukasische Insektenblume {f};pyrethrum daisy [Chrysanthemum coccineum, syn.: Tanacetum coccineum, Pyrethrum roseum, P. carneum];noun;;
Kaukasische Kiefer {f};Caucasian pine [Pinus kochiana, syn.: P. hamata, P. sosnowskyi, P. sylvestris var. hamata];noun;;
Kaukasischer Beinwell {m};blue comfrey [Symphytum caucasicum];noun;;
Kaukasischer Beinwell {m};Caucasian comfrey [Symphytum caucasicum];noun;;
Kaukasischer Buchs / Buchsbaum {m};(common) boxwood [Buxus sempervirens, syn.: B. colchica, B. hyrcana, B. myrtifolia];noun;;
Kaukasischer Ehrenpreis {m};Caucasian speedwell [Veronica caucasica];noun;;
Kaukasischer Klee {m};Caucasian clover [Trifolium ambiguum];noun;;
Kaukasischer Klee {m};Kura clover [Trifolium ambiguum];noun;;
Kaukasischer Maulwurf {m};Caucasian mole [Talpa caucasica];noun;;
Kaukasischer Owtscharka {m};Caucasian shepherd dog;noun;;
Kaukasischer Schlammtaucher {m};Caucasian parsley frog [Pelodytes caucasicus];noun;;
Kaukasischer Steinbeißer {m};Caucasian spiny loach [Sabanejewia caucasica, syn.: Cobitis caucasica];noun;;
Kaukasischer Steinbeißer {m};Ciscaucasian spined loach [Sabanejewia caucasica, syn.: Cobitis caucasica];noun;;
Kaukasisches Eichhörnchen {n};Caucasian squirrel [Sciurus anomalus];noun;;
Kaukasisches Eichhörnchen {n};Persian squirrel [Sciurus anomalus];noun;;
kaukasisches Rückfallfieber {n};Caucasian relapsing fever [caused by Borrelia caucasica];noun;;
Kaukasische Strauch-Birke {f};Caucasian birch [Betula raddeana];noun;;
Kaukasische Strauch-Birke {f};Radde's birch [Betula raddeana];noun;;
Kaukasische Tanne {f};Caucasian fir [Abies nordmanniana, syn.: A. bornmuelleriana, A. equi-trojana, Pinus nordmanniana];noun;;
Kaukasische Tanne {f};Nordmann's silver fir [Abies nordmanniana, syn.: A. bornmuelleriana, A. equi-trojana, A. nordmanniana subsp. equi-trojani, Pinus nordmanniana];noun;;
Kaukasische Tanne {f};Nordmann Christmastree [Abies nordmanniana, syn.: A. bornmuelleriana, A. equi-trojana, Pinus nordmanniana];noun;;
Kaukasische Tanne {f};Nordmann fir [Abies nordmanniana, syn.: A. bornmuelleriana, A. equi-trojana, Pinus nordmanniana];noun;;
Kaukasische Tanne {f};Turkey fir [Abies nordmanniana, syn.: A. bornmuelleriana, A. equi-trojana, Pinus nordmanniana];noun;;
Kaukasische Wieseneidechse {f};meadow lizard [Darevskia praticola];noun;;
kaukasisch [zur kaukasischen Rasse gehörig];caucasoid;adj;;
Kaukasus-Ahorn {m};Caucasian maple [Acer trautvetteri];noun;;
Kaukasus-Ahorn {m};red-bud maple [Acer trautvetteri];noun;;
Kaukasus-Ahorn {m};Trautvetter's maple [Acer trautvetteri];noun;;
Kaukasus-Alpenrose {f};Caucasian rhododendron [Rhododendron caucasicum];noun;;
Kaukasus-Asienfetthenne {f};Caucasian stonecrop [Phedimus spurius, syn.: Sedum spurium];noun;;
Kaukasus-Asienfetthenne {f};false wild stonecrop [Phedimus spurius, syn.: Sedum spurium];noun;;
Kaukasus-Asienfetthenne {f};two-row stonecrop [Phedimus spurius, syn.: Sedum spurium];noun;;
Kaukasus-Beinwell {m};blue comfrey [Symphytum caucasicum];noun;;
Kaukasus-Beinwell {m};Caucasian comfrey [Symphytum caucasicum];noun;;
Kaukasus-Bergwisent {m} [ausgestorben];Caucasian wisent [Bison bonasus caucasicus] [extinct];noun;;
Kaukasus-Emirat {n} [von Rebellen angestrebter, moslemischer Staat im Nordkaukasus];Caucasus Emirate [self-proclaimed virtual Muslim state entity];noun;;
Kaukasus-Fetthenne {f};Caucasian stonecrop [Phedimus spurius, syn.: Sedum spurium];noun;;
Kaukasus-Fetthenne {f};false wild stonecrop [Phedimus spurius, syn.: Sedum spurium];noun;;
Kaukasus-Fetthenne {f};two-row stonecrop [Phedimus spurius, syn.: Sedum spurium];noun;;
Kaukasus-Fichte {f};Caucasian spruce [Picea orientalis];noun;;
Kaukasus-Fichte {f};Oriental spruce [Picea orientalis];noun;;
Kaukasus-Glockenblume {f};Caucasian bellflower [Campanula raddeana];noun;;
Kaukasus-Grundel {f};Caucasian (dwarf) goby [Knipowitschia caucasica];noun;;
Kaukasus-Gämswurz {f};leopard's-bane / leopard's bane [Doronicum orientale, syn.: Arnica cordata, Doronicum caucasicum];noun;;
Kaukasus-Gänsekresse {f};garden arabis [Arabis caucasica];noun;;
Kaukasus-Gänsekresse {f};madwort [Arabis caucasica];noun;;
Kaukasus-Gänsekresse {f};snow-in-summer [Arabis caucasica] [rockcress];noun;;
Kaukasus-Königshuhn {n};Caucasian snowcock [Tetraogallus caucasicus];noun;;
Kaukasus-Literatur {f} [auch: Kaukasusliteratur];literature of the Caucasus [also: Caucasus literature];noun;;
Kaukasus-Pimpernussbaum {m};Caucasian bladdernut [Staphylea colchica];noun;;
Kaukasus-Pimpernussbaum {m};Colchis bladdernut [Staphylea colchica];noun;;
Kaukasus-Rhododendron {m};Caucasian rhododendron [Rhododendron caucasicum];noun;;
Kaukasus-Salamander {m};Caucasian salamander [Mertensiella caucasica];noun;;
Kaukasus-Schneeglöckchen {n};Caucasian snowdrop [Galanthus alpinus (var. alpinus), syn.: G. caucasicus];noun;;
Kaukasus-Schneemaus {f};Caucasian snow vole [Chionomys gud];noun;;
Kaukasus-Schneemaus {f};Gudaur snow vole [Chionomys gud];noun;;
Kaukasus-Tanne {f};Caucasian fir [Abies nordmanniana, syn.: A. bornmuelleriana, A. equi-trojana, Pinus nordmanniana];noun;;
Kaukasus-Tanne {f};Nordmann fir [Abies nordmanniana];noun;;
Kaukasus-Vergissmeinnicht {n} [auch: Kaukasusvergissmeinnicht];Siberian bugloss [Brunnera macrophylla];noun;;
Kaukasus-Windröschen {n};Caucasian anemone [Anemone caucasica];noun;;
Kaukasus-Wisent {m} [ausgestorben];Caucasian wisent [Bison bonasus caucasicus] [extinct];noun;;
Kaukasus-Wühlmaus {f};Daghestan pine vole [Microtus daghestanicus];noun;;
Kaukasus-Zelkove {f};Caucasian elm [Zelkova carpinifolia, syn.: Z. crenata, Z. ulmoides];noun;;
Kaukasus-Zelkove {f};Caucasian zelkova [Zelkova carpinifolia, syn.: Z. crenata, Z. ulmoides];noun;;
Kaukasus-Ziesel {m} [österr. meist {n}];Caucasian Mountain ground squirrel [Spermophilus musicus, syn.: S. boehmii, S. magisteri, S. saturatus, S. typicus];noun;;
Kaukasusbirkhuhn / Kaukasus-Birkhuhn {n};Caucasian (black) grouse [Lyrurus mlokosiewiczi, syn.: Tetrao mlokosiewiczi];noun;;
Kaukasusbirkhuhn {n} [auch: Kaukasus-Birkhuhn];Caucasian black-grouse [Lyrurus mlokosiewiczi, syn.: Tetrao mlokosiewiczi];noun;;
Kaukasusbirkhuhn {n} [auch: Kaukasus-Birkhuhn];Caucasian blackcock [Lyrurus mlokosiewiczi, syn.: Tetrao mlokosiewiczi];noun;;
Kaukasusbirkhuhn {n} [auch: Kaukasus-Birkhuhn];Georgian black grouse [Lyrurus mlokosiewiczi, syn.: Tetrao mlokosiewiczi];noun;;
Kaukasusgämse {f};Caucasian chamois [Rupicapra rupicapra caucasica];noun;;
Kaukasuskrieg {m};Caucasian War;noun;;
Kaukasuskönigshuhn {n};Caucasian snowcock [Tetraogallus caucasicus];noun;;
Kaukasusleopard {m};Caucasian leopard [Panthera pardus ciscaucasica, syn.: P. p. saxicolor];noun;;
Kaukasusleopard {m};Central Asian leopard [Panthera pardus ciscaucasica, syn.: P. p. saxicolor];noun;;
Kaukasusleopard {m};Persian leopard [Panthera pardus ciscaucasica, syn.: P. p. saxicolor];noun;;
Kaukasusländer {pl};Caucasus countries;noun;;
Kaukasusotter {f};Caucasus viper [Vipera kaznakovi];noun;;
Kaukasusotter {f};Kaznakov's viper [Vipera kaznakovi];noun;;
Kaukasusotter {f};Kaznakow's viper [Vipera kaznakovi];noun;;
Kaukasusregion {f} [auch: Kaukasus-Region];Caucasus region;noun;;
Kaukasusrepublik {f};Caucasus republic;noun;;
Kaukasussteinschmätzer {m};Persian wheatear [Oenanthe (xanthoprymna) chrysopygia];noun;;
Kaukasuszilpzalp {m};mountain chiffchaff [Phylloscopus sindianus];noun;;
Kaukasus {m};Caucasus Mountains {pl};noun;;
Kaukasus {m} [Gebiet];Caucasus;noun;;
Kauknochen {m};(dog) chew bone;noun;;
Kaukraft {f};chewing force;noun;;
Kaukraft {f};masticatory force;noun;;
Kaukraft {f};occlusal force;noun;;
Kaukraftübermittlung {f};masticatory force transmission;noun;;
Kaukraftübermittlung {f};transmission of masticatory force;noun;;
Kaulbacks Grubenotter {f};Kaulback's (lance-headed) pitviper / pit viper [Protobothrops kaulbacki, syn.: Trimeresurus kaulbacki];noun;;
Kaulbarsch {m};chub;noun;;
Kaulbarsch {m};Eurasian ruffe [Gymnocephalus cernuus];noun;;
Kaulbarsch {m};pope [Gymnocephalus cernua, syn.: Acerina cernua, Gymnocephalus cernus, G. cernuus] [(Eurasian) ruffe];noun;;
Kaulbarsch {m};ruffe [Gymnocephalus cernua, syn.: Acerina cernua, Gymnocephalus cernus, G. cernuus];noun;;
Kaulbarsch {m};ruff [Gymnocephalus cernua, syn.: Acerina cernua, Gymnocephalus cernus, G. cernuus];noun;;
Kauleistung {f};chewing efficiency;noun;;
Kauliflorie {f} [Stammblütigkeit];cauliflory;noun;;
Kaulonema {n};caulonema;noun;;
Kaulquappen-Katzenhai {m};lollipop catshark [Cephalurus cephalus];noun;;
Kaulquappen {pl};tadpoles;noun;;
Kaulquappe {f};polliwog [tadpole];noun;;
Kaulquappe {f};pollywog [Am.] [spv.];noun;;
Kaulquappe {f};porwigle [obs.] [tadpole];noun;;
Kaulquappe {f};tadpole;noun;;
kaum ... als;no sooner ... than;;;
kaum ... als;scarcely ... when;;;
kaum / weniger ein Thema sein;to be less of an issue;verb;;
Kaumagen {m};gizzard;noun;;
kaum ahnen;to know scarcely;verb;;
kaum ausreichend;(merely) adequate [barely sufficient];adj;;
kaum ausreichend;barely adequate;adj;;
kaum ausreichend;barely sufficient;adj;;
kaum Aussichten;hardly any prospects;;;
kaum Aussichten;slim chance;;;
kaum Auswirkungen auf etw. haben;to have a minimal impact on sth.;verb;;
kaum auszumachend [attr.];hardly distinguishable;adj;;
kaum auszumachen [nur prädikativ];hardly distinguishable;adj;;
kaum;barely;adv;;
kaum bekannt;little-known;adj;;
kaum belegt;sparsely documented;adj past-p;;
kaum berühren;to shave;verb;;
kaum den Boden berührend;scarcely touching the ground;;;
kaum der Rede wert;hardly worth mentioning;;;
kaum ein / eine;hardly any;;;
kaum eine Ermunterung sein;to be hardly encouraging;verb;;
kaum einen Beitrag zu etw. [Dat.] leisten;to make little contribution to sth.;verb;;
kaum einer;barely one;;;
kaum einer;next to no one;;;
kaum eine Stunde;barely an hour;adv;;
kaum ein Monat;scarcely a month;;;
Kaum ein Tag vergeht, an dem jemand nicht etwas tut.;Hardly a day goes by without somebody doing something.;;;
kaum Erfahrung {f};marginal experience;noun;;
kaum etw. [Energie, Ideen, etc.] haben;to be low on sth.;verb;;
kaum etwas;barely anything;pron;;
kaum etwas;scarcely anything;pron;;
kaum fruchten;to be of little avail;verb;;
kaum fühlbarer Puls {m};obscure pulse;noun;;
kaum genug;barely enough;;;
kaum genug;just passably;;;
kaum glaublich;almost unbelievable;adj;;
kaum glaublich;hard to believe [postpos.];adj;;
kaum;hardly;adv;;
kaum hörbar;scarcely audible;adj;;
kaum im Stande sein;to be hardly able;verb;;
kaum je;almost never;adv;;
kaum jemals;hardly ever;adv;;
kaum jemals;scarcely ever;;;
kaum jemand;scarcely anybody;;;
kaum je;rarely;adv;;
kaum je;seldom if ever;adv;;
kaum;little;adv;;
kaum;marginally;adv;;
kaum mehr als;little more than;;;
kaum merklicher Einfluss {m};subtle influence;noun;;
kaum nennenswertes Einkommen {n};not much of an income;noun;;
kaum noch ein Kind;hardly a child anymore;;;
kaum noch;hardly any;;;
kaum;scarce;adv;;
kaum;scarcely;adv;;
kaum Schutz bieten;to afford little protection;verb;;
kaum Schwankungen;hardly any fluctuations;;;
kaum sichtbar;barely visible;adj;;
kaum stabil;marginally stable;adj;;
kaum stehen können;to be hardly able to stand;verb;;
Kaumuskel-;masseteric;adj;;
Kaumuskelkrampf {m};lockjaw;noun;;
Kaumuskelmyositis {f};masticatory muscle myositis <MMM>;noun;;
Kaumuskeln {pl};muscles of mastication [Musculi masticatorii];noun;;
Kaumuskelreflex {m};jaw jerk reflex;noun;;
Kaumuskelreflex {m};masseter reflex;noun;;
Kaumuskel {m};masticatory muscle;noun;;
Kaumuskulatur {f};masticatory muscles {pl};noun;;
Kaumuskulatur {f} [die vier paarigen Muskeln];muscles of mastication {pl} [Musculi masticatorii];noun;;
kaum verhohlen;ill-concealed;adj;;
kaum vernehmbar;barely perceptible;adj;;
kaum verständlich;barely comprehensible;adj;;
kaum von Nutzen;of little avail;;;
kaum vorhanden;barely-there;adj;;
kaum vorhanden;scarce;adj;;
kaum vorstellbar;difficult to imagine [postpos.];adj;;
kaum wahrnehmbar;almost unnoticeable;adj;;
kaum wahrnehmbar;liminal;adj;;
kaum wahrnehmbar;scarcely perceptible;adj;;
kaum wahrscheinlich;hardly probable;adj;;
kaum wahrscheinlich sein;to be hardly likely;verb;;
kaum welche;hardly any;;;
kaum wiederzuerkennend [attr.];almost unrecognizable;adj;;
kaum wiederzuerkennen [nur prädikativ];almost unrecognizable;adj;;
kaum wissen;to know scarcely;verb;;
kaum zu begeistern [prädikativ];unexcitable [not easily thrilled];adj;;
kaum zu erkennen [nur prädikativ];imperceptible [barely perceptible];adj;;
kaum zu erregen [prädikativ] [sexuell];unexcitable [not easily aroused sexually];adj;;
kaum zu erwarten;scarcely to be expected;;;
kaum zugedeckt;badly covered;adj;;
kaum zu glaubend [attr.];hard to believe [postpos.];adj;;
kaum zu glauben [nur prädikativ];hard to believe;adj;;
kaum zu vernehmen [nur prädikativ] [geh.];scarcely audible;adj;;
kaum zu verstehen [nur prädikativ] [kaum hörbar];hardly audible;adj;;
kaum zwanzig;barely twenty;;;
kaum [sichtbar, hörbar];faintly;adv;;
kaum überraschend;unsurprisingly;adv;;
kaum überwindbar;almost insurmountable;adj;;
Kauorgan {n};masticatory organ;noun;;
Kaureflex {m};chewing reflex;noun;;
Kauri-Baum {m};kauri [Agathis australis];noun;;
Kauri-Bäume {pl};kauris [genus Agathis];noun;;
Kauri-Motten {pl};kauri moths [family Agathiphagidae, genus Agathiphaga];noun;;
Kaurifichten {pl};kauris [genus Agathis];noun;;
Kauriholz {n};kauri wood;noun;;
Kaurikiefern {pl};kauris [genus Agathis];noun;;
Kaurimuscheln {pl};cowrie shells [also: cowry shells];noun;;
Kaurischnecken {pl};cowries [family Cypraeidae];noun;;
Kaurischnecke {f};cowry [Cypraea];noun;;
Kausaladverb {n};adverb of reason;noun;;
Kausaladverb {n};causal adverb;noun;;
kausal bedingt;causally determined;adj;;
Kausalbegriff {m};causal concept;noun;;
Kausalbehandlung {f};causal treatment;noun;;
Kausalbeziehung {f};causal connection;noun;;
Kausalbeziehung {f};causal relationship [cause-effect];noun;;
kausal;causal;adj;;
kausal;causally;adv;;
kausal;causatively;adv;;
kausale Abhängigkeit {f};causal dependence;noun;;
kausale Abhängigkeit {f};causal dependency;noun;;
Kausaleffekte {pl};causal effects;noun;;
kausale Indikation {f};causal indication;noun;;
kausale Relation {f};causal relation;noun;;
kausale Rolle {f};causal role;noun;;
kausaler Zusammenhang {m};causal relationship;noun;;
Kausalfaktor {m};causal factor;noun;;
Kausalfaktor {m};causative factor;noun;;
Kausalgesetz {n};causal law;noun;;
Kausalgie {f};causalgia;noun;;
"kausalgiform [brennend, stumpf; Schmerz]";causalgic;adj;;
Kausalitätsprinzip {n};principle of causality;noun;;
Kausalitätsprüfung {f};causality test;noun;;
Kausalitätstest {m} [Kausalitätsprüfung];causality test;noun;;
Kausalität {f};causality;noun;;
Kausalität {f};causation;noun;;
Kausalkette {f};causal chain;noun;;
Kausalkette {f};causal train;noun;;
Kausalkette {f};chain of causation;noun;;
Kausallogik {f};causal logic;noun;;
Kausalmechanismus {m};causal mechanism;noun;;
Kausalmodell {n};causal model;noun;;
Kausalnexus {m};causal nexus;noun;;
Kausalnexus {m} [Kausalbeziehung];causal relation;noun;;
Kausalprinzip {n};principle of causality;noun;;
Kausalreihe {f} [Kausalkette];causal chain;noun;;
Kausalrelation {f};causal relation;noun;;
Kausalsatz {m};causal clause;noun;;
Kausalschluss {m};causal inference;noun;;
Kausalstruktur {f} [kausale Struktur];causal structure;noun;;
Kausaltheorie {f};causal theory;noun;;
Kausalverbindung {f};causal connection;noun;;
Kausalzusammenhang {m};causal connection;noun;;
Kausalzusammenhang {m};causality;noun;;
Kausalzusammenhang {m};causal link;noun;;
Kausalzusammenhang {m};causal nexus;noun;;
Kausalzusammenhang {m};causal relation;noun;;
Kausalzusammenhang {m};causal relationship;noun;;
Kausalzusammenhang {m};causal system;noun;;
Kausalzusammenhang {m};cause-effect relation;noun;;
Kausalzusammenhang {m};cause-effect relationship;noun;;
Kausalzusammenhänge {pl};causalities;noun;;
kausativ;causative;adj;;
kausatives Verb {n};causative verb;noun;;
Kausativ {n};causative;noun;;
Kauschen {pl};thimbles;noun;;
Kausche {f};cable eye;noun;;
Kausche {f};cable eye stiffener;noun;;
Kausche {f};thimble;noun;;
Kauschwielen {pl};chewing pads;noun;;
Kausch {f};thimble;noun;;
Kaustifizierung {f};causticizing;noun;;
Kaustikum {n};caustic agent;noun;;
Kaustikum {n};caustic;noun;;
Kaustik {f};caustic network;noun;;
Kaustik {f};caustic;noun;;
Kaustik {f};cautery;noun;;
kaustisch;caustic;adj;;
kaustisch;caustically;adv;;
kaustische Kurve {f};caustic curve;noun;;
kaustischer;more caustic;adj;;
kaustisches Ammoniak {n} [Ammoniumhydroxid];ammonium hydroxide [NH4OH];noun;;
kaustisches Mittel {n};caustic (agent);noun;;
kaustischste;most caustic;adj;;
kaustisch [fig.] [spöttisch];caustic  [fig.];adj;;
Kausystem {n};masticatory system;noun;;
Kautabaksaft {m};ambeer [Am.];noun;;
Kautabak {m};chewing tobacco;noun;;
Kautabak {m};smokeless tobacco [chewing tobacco];noun;;
Kautabak {m};spit tobacco;noun;;
Kautabletten {pl};chewable tablets;noun;;
Kautablette {f};chewable tablet;noun;;
Kautelen {pl};provisos;noun;;
Kautel {f};proviso;noun;;
Kauterchirurgie {f} [selten];cautery [dated] [surgery];noun;;
Kautergriff {m};cautery handle;noun;;
Kauterisation {f};cauterisation [Br.];noun;;
Kauterisation {f};cauterization;noun;;
Kauterisation {f};cautery [the process of destroying tissue];noun;;
